time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,WL_ch1,WL_ch2,SSC_ch1,SSC_ch2,label
495.0,0.5804427499095253,0.57974990658538,0.5002040816326524,0.4963265306122455,0.33691378592253174,0.3361099541857568,33.59183673469387,35.6326530612245,3802.0,3904.0,spread
595.0,0.5814571879978653,0.571268199069963,0.5048979591836729,0.48040816326530683,0.3380924614743849,0.3263473552686388,33.244897959183675,37.3265306122449,3802.0,3904.0,spread
695.0,0.5945083962705245,0.5698447438293799,0.5157142857142851,0.47755102040816383,0.35344023323615104,0.3247230320699716,32.12244897959184,36.612244897959194,3802.0,3904.0,spread
795.0,0.5755463876308046,0.5476008785594527,0.49632653061224424,0.45551020408163323,0.3312536443148683,0.29986672219908445,30.26530612244897,35.448979591836746,3802.0,3904.0,spread
895.0,0.5763743692928021,0.5563012257110478,0.49571428571428505,0.46489795918367405,0.3322074135776754,0.3094710537276141,29.918367346938773,35.83673469387755,3802.0,3904.0,spread
995.0,0.57658388773173,0.5453640137912716,0.4912244897959177,0.45979591836734757,0.3324489795918362,0.29742190753852626,31.46938775510204,34.612244897959194,3802.0,3904.0,spread
1095.0,0.5682198540901723,0.5627178646995126,0.4865306122448974,0.4804081632653067,0.32287380258225673,0.316651395251979,29.530612244897966,34.61224489795919,3802.0,3904.0,spread
1195.0,0.5670789265654312,0.5655749747483897,0.4846938775510198,0.4779591836734701,0.3215785089546017,0.31987505206164163,29.122448979591837,36.000000000000014,3802.0,3904.0,spread
1295.0,0.5591389822748675,0.5533811861572788,0.4799999999999994,0.4632653061224497,0.3126364014993746,0.30623073719283694,28.46938775510204,33.530612244897966,3802.0,3904.0,spread
1395.0,0.5732006051790176,0.5590533141659813,0.49408163265306065,0.4691836734693885,0.32855893377759204,0.31254060807996736,28.265306122448976,34.163265306122454,3802.0,3904.0,spread
1495.0,0.5637087872604538,0.5533473166207001,0.47959183673469336,0.4667346938775518,0.31776759683465156,0.30619325281132936,29.387755102040813,33.79591836734696,3802.0,3904.0,spread
1595.0,0.5730661666162838,0.5472775374893443,0.48244897959183597,0.4622448979591844,0.3284048313202824,0.29951270304040056,30.530612244897966,33.12244897959185,3802.0,3904.0,spread
1695.0,0.5613914408451796,0.5321680487902954,0.475510204081632,0.4491836734693884,0.3151603498542267,0.28320283215327025,30.36734693877551,32.28571428571429,3802.0,3904.0,spread
1795.0,0.58161117038737,0.5496202922375754,0.502244897959183,0.47020408163265387,0.3382715535193663,0.3020824656393178,31.367346938775512,32.122448979591844,3802.0,3904.0,spread
1895.0,0.5875531115500348,0.5637050930259319,0.5132653061224483,0.49000000000000077,0.34521865889212755,0.31776343190337447,31.571428571428562,33.57142857142859,3802.0,3904.0,spread
1995.0,0.5808121674381753,0.5749309575918677,0.5065306122448974,0.4995918367346947,0.33734277384423095,0.330545605997502,32.448979591836725,34.122448979591844,3802.0,3904.0,spread
2095.0,0.5757887587566614,0.5666380830840502,0.49897959183673407,0.4883673469387763,0.33153269471053676,0.321078717201167,32.93877551020407,35.42857142857143,3802.0,3904.0,spread
2195.0,0.5920759544687301,0.5617214868046501,0.5232653061224485,0.48510204081632724,0.3505539358600578,0.31553102873802663,33.34693877551019,34.79591836734695,3802.0,3904.0,spread
2295.0,0.5943262208666736,0.5805001505796455,0.5197959183673463,0.50795918367347,0.35322365680966217,0.3369804248229912,33.87755102040814,37.28571428571429,3802.0,3904.0,spread
2395.0,0.582748660801526,0.5754812556042587,0.508367346938775,0.501224489795919,0.3395960016659719,0.33117867555185404,34.34693877551019,36.22448979591838,3802.0,3904.0,spread
2495.0,0.5979870439981709,0.5787432707407829,0.5255102040816321,0.5048979591836741,0.3575885047896704,0.3349437734277392,33.183673469387735,36.20408163265307,3802.0,3904.0,spread
2595.0,0.5846003771805001,0.5860626141933154,0.5126530612244892,0.517346938775511,0.34175760099958297,0.3434693877551029,33.26530612244897,34.28571428571429,3802.0,3904.0,spread
2695.0,0.5827307929134848,0.6011165509880101,0.511836734693877,0.5322448979591844,0.33957517700957873,0.3613411078717209,33.89795918367346,35.551020408163275,3802.0,3904.0,spread
2795.0,0.5871524688338133,0.5838375679124772,0.5138775510204076,0.5110204081632659,0.3447480216576422,0.34086630570595644,33.22448979591836,34.9591836734694,3802.0,3904.0,spread
2895.0,0.5948410726468215,0.5918895120732344,0.5204081632653056,0.5181632653061231,0.3538359017076212,0.3503331945022914,32.89795918367346,35.3061224489796,3802.0,3904.0,spread
2995.0,0.6006001441152035,0.5863041898895571,0.528775510204081,0.5100000000000007,0.3607205331112031,0.3437526030820498,31.57142857142857,35.81632653061225,3802.0,3904.0,spread
3095.0,0.6061293203760849,0.578833220115868,0.5336734693877545,0.5030612244897966,0.3673927530195746,0.33504789670970486,32.265306122448976,36.530612244897966,3802.0,3904.0,spread
3195.0,0.6091964925325423,0.5940142910114745,0.5326530612244891,0.5183673469387763,0.3711203665139518,0.3528529779258648,33.57142857142857,36.3469387755102,3802.0,3904.0,spread
3295.0,0.6099753854422983,0.58039969568151,0.5371428571428565,0.5046938775510211,0.3720699708454804,0.33686380674718935,32.69387755102041,34.42857142857142,3802.0,3904.0,spread
3395.0,0.6148685281874771,0.5688388840158056,0.5438775510204076,0.4920408163265313,0.3780633069554343,0.32357767596834713,31.693877551020407,34.897959183673464,3802.0,3904.0,spread
3495.0,0.6025179707191862,0.5719057774165248,0.5271428571428565,0.48795918367347013,0.36302790503956617,0.32707621824239963,34.3469387755102,36.12244897959184,3802.0,3904.0,spread
3595.0,0.6084200252405422,0.5726081120445081,0.5295918367346932,0.4885714285714294,0.370174927113702,0.32788004997917597,34.306122448979586,36.42857142857143,3802.0,3904.0,spread
3695.0,0.6009502401782907,0.5510204081632659,0.518775510204081,0.4620408163265314,0.3611411911703452,0.30362349021241214,34.30612244897958,35.204081632653065,3802.0,3904.0,spread
3795.0,0.6134647711206244,0.587542478547971,0.5267346938775505,0.4995918367346945,0.37633902540608005,0.345206164098293,36.448979591836725,35.38775510204081,3802.0,3904.0,spread
3895.0,0.6097158650291988,0.5881836589533287,0.5171428571428565,0.4973469387755109,0.37175343606830424,0.34596001665972564,36.65306122448979,34.591836734693864,3802.0,3904.0,spread
3995.0,0.605809717989619,0.5894709930481299,0.5146938775510198,0.49612244897959257,0.3670054144106617,0.3474760516451484,37.530612244897966,35.816326530612244,3802.0,3904.0,spread
4095.0,0.6125577432003327,0.5833451338525977,0.5220408163265301,0.48448979591836794,0.37522698875468485,0.34029154518950505,35.85714285714286,34.10204081632652,3802.0,3904.0,spread
4195.0,0.6234752329463126,0.5753147735918459,0.5342857142857137,0.4804081632653069,0.3887213660974588,0.33098708871303695,35.897959183673464,32.693877551020414,3802.0,3904.0,spread
4295.0,0.6248831627568806,0.5752170334478229,0.535510204081632,0.47938775510204157,0.3904789670970421,0.3308746355685139,36.38775510204081,32.95918367346939,3802.0,3904.0,spread
4395.0,0.6084200252405421,0.5877054967729247,0.5144897959183667,0.49632653061224574,0.3701749271137018,0.3453977509371103,35.51020408163265,32.571428571428584,3802.0,3904.0,spread
4495.0,0.6055140215723325,0.5748403976022701,0.5126530612244892,0.4904081632653069,0.3666472303206991,0.330441482715536,34.18367346938776,31.34693877551021,3802.0,3904.0,spread
4595.0,0.6004336902688162,0.5701114558165903,0.5124489795918361,0.48632653061224557,0.3605206164098287,0.32502707205331194,34.77551020408163,32.0,3802.0,3904.0,spread
4695.0,0.608046831752564,0.5893968002019501,0.5204081632653055,0.5085714285714293,0.3697209496043309,0.3473885880882975,35.40816326530613,33.73469387755104,3802.0,3904.0,spread
4795.0,0.6108419299542669,0.5754993485732606,0.5273469387755098,0.49938775510204153,0.37312786339025344,0.3311995002082473,34.489795918367356,33.26530612244899,3802.0,3904.0,spread
4895.0,0.6044021488361043,0.5615175487174926,0.5279591836734688,0.4906122448979599,0.3653019575177004,0.3153019575177016,33.38775510204083,32.938775510204096,3802.0,3904.0,spread
4995.0,0.6161102472242229,0.5618771714990112,0.538367346938775,0.4924489795918375,0.3795918367346931,0.31570595585172917,32.40816326530612,32.75510204081634,3802.0,3904.0,spread
5095.0,0.6131252174541646,0.5660681521274435,0.5336734693877545,0.5000000000000009,0.37592253227821665,0.3204331528529786,32.87755102040816,33.816326530612244,3802.0,3904.0,spread
5195.0,0.5858173840855833,0.5820836060637229,0.5061224489795912,0.5108163265306132,0.3431820074968758,0.3388213244481474,31.530612244897974,34.36734693877552,3802.0,3904.0,spread
5295.0,0.5844436191997677,0.5963969283343221,0.5044897959183667,0.5279591836734703,0.34157434402332315,0.35568929612661454,30.224489795918373,35.3469387755102,3802.0,3904.0,spread
5395.0,0.593596960153694,0.5915938981048455,0.5144897959183669,0.5206122448979599,0.3523573511037062,0.3499833402748863,31.204081632653075,36.408163265306115,3802.0,3904.0,spread
5495.0,0.5838340010436843,0.5914108249333937,0.5087755102040811,0.5210204081632661,0.34086214077467675,0.3497667638483972,29.40816326530613,36.28571428571428,3802.0,3904.0,spread
5595.0,0.5734730190893811,0.5910586017651159,0.4963265306122443,0.5193877551020415,0.3288713036234896,0.34935027072053393,28.95918367346939,36.18367346938774,3802.0,3904.0,spread
5695.0,0.570100497508531,0.5933969582166945,0.4910204081632647,0.527755102040817,0.3250145772594746,0.3521199500208254,27.551020408163268,34.367346938775505,3802.0,3904.0,spread
5795.0,0.5568287968827584,0.5783077180386101,0.4761224489795912,0.5087755102040824,0.3100583090379002,0.3344398167430246,27.97959183673469,34.6734693877551,3802.0,3904.0,spread
