time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,label
495.0,0.5441062811141355,0.6096782937125453,0.46775510204081583,0.5304081632653067,0.2960516451478546,0.3717076218242407,three
595.0,0.5416243482438529,0.598895276198932,0.46551020408163213,0.5191836734693883,0.29335693461057843,0.35867555185339506,three
695.0,0.5371264187051032,0.5966517712283731,0.4608163265306117,0.5195918367346946,0.2885047896709699,0.3559933361099549,three
795.0,0.5505931828291423,0.5924099968193728,0.4724489795918362,0.5116326530612252,0.30315285297792527,0.35094960433152933,three
895.0,0.5508692158409886,0.5988500711753928,0.47469387755101977,0.5226530612244905,0.30345689296126566,0.358621407746773,three
995.0,0.5640448613195651,0.5724480701364241,0.48999999999999927,0.4963265306122457,0.31814660558100744,0.32769679300291626,three
1095.0,0.5744417640413038,0.5629768560442637,0.5030612244897953,0.4832653061224498,0.32998334027488485,0.31694294044148363,three
1195.0,0.5628843728151601,0.5640190165783937,0.4924489795918361,0.4832653061224497,0.3168388171595162,0.31811745106205835,three
1295.0,0.5848817235737452,0.553742332313131,0.5116326530612239,0.4746938775510211,0.34208663057059496,0.306630570595586,three
1395.0,0.5914530776179454,0.5352583093478777,0.5210204081632647,0.45775510204081704,0.3498167430237394,0.2865014577259483,three
1495.0,0.5962712122856363,0.5336373734232233,0.5267346938775502,0.4544897959183681,0.35553935860058233,0.2847688463140366,three
1595.0,0.5912981363470372,0.5290125021256572,0.5222448979591832,0.45163265306122524,0.3496334860474794,0.2798542274052485,three
1695.0,0.5958484722778669,0.5359270714433758,0.5297959183673463,0.46142857142857224,0.35503540191586785,0.2872178259058732,three
1795.0,0.57871448398801,0.5449552824697752,0.5134693877551014,0.4714285714285722,0.3349104539775087,0.2969762598917125,three
1895.0,0.6048843260464839,0.5504910533636341,0.5381632653061218,0.47061224489796005,0.36588504789670906,0.3030403998334035,three
1995.0,0.6006105459489027,0.549563455544615,0.5383673469387749,0.4655102040816333,0.36073302790503897,0.3020199916701381,three
2095.0,0.5953239976887146,0.5586061370290621,0.5297959183673463,0.4777551020408171,0.35441066222407264,0.3120408163265314,three
2195.0,0.6013001324043484,0.5561477245707208,0.5312244897959177,0.47367346938775584,0.3615618492294869,0.3093002915451903,three
2295.0,0.5994999999131575,0.546153868715771,0.5318367346938769,0.4640816326530619,0.3594002498958758,0.2982840483132036,three
2395.0,0.5880738931376623,0.5546329049998947,0.5163265306122443,0.47530612244898024,0.34583090379008674,0.30761765930862217,three
2495.0,0.5874751317323974,0.5598945280576858,0.5104081632653056,0.48061224489795995,0.3451270304039977,0.3134818825489388,three
2595.0,0.5801915552065777,0.5555932700419908,0.4993877551020401,0.47816326530612324,0.3366222407330273,0.30868388171595246,three
2695.0,0.5680549099116372,0.5540543835145721,0.48102040816326475,0.47204081632653133,0.3226863806747183,0.30697625989171257,three
2795.0,0.5853159421941182,0.5467102781911862,0.49816326530612187,0.46408163265306207,0.3425947521865883,0.2988921282798842,three
2895.0,0.5697058580367435,0.5332001256665546,0.48938775510204024,0.450816326530613,0.3245647646813821,0.2843023740108296,three
2995.0,0.5622291564150672,0.547163371491588,0.48204081632653006,0.4716326530612253,0.31610162432319805,0.2993877551020416,three
3095.0,0.5606750557296539,0.5487367644430214,0.4855102040816322,0.4757142857142865,0.3143565181174505,0.30111203665139596,three
3195.0,0.5558143688871228,0.5609461276279497,0.4840816326530608,0.4910204081632661,0.30892961266139063,0.3146605581007921,three
3295.0,0.5328993097221778,0.5532645156913638,0.4591836734693873,0.48346938775510273,0.2839816743023736,0.3061016243231994,three
3395.0,0.5376147049812512,0.5545916020501547,0.46530612244897923,0.4873469387755109,0.28902957101207777,0.3075718450645571,three
3495.0,0.5312241369846801,0.5480912317616732,0.4604081632653056,0.48102040816326613,0.28219908371511815,0.30040399833402814,three
3595.0,0.5418511470468783,0.5568923709924911,0.471836734693877,0.4848979591836742,0.2936026655560177,0.3101291128696384,three
3695.0,0.5601882827406777,0.5687143995933932,0.4926530612244893,0.4969387755102047,0.31381091211994944,0.32343606830487376,three
3795.0,0.5584607273628677,0.5682748248439637,0.48816326530612186,0.4936734693877558,0.31187838400666323,0.32293627655143764,three
3895.0,0.5543512329405639,0.5721788077937677,0.4799999999999994,0.5020408163265313,0.30730528946272334,0.32738858808829735,three
3995.0,0.5730334605751874,0.5626660521251289,0.4997959183673463,0.4918367346938782,0.32836734693877495,0.3165930862140782,three
