time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,label
495.0,0.5530536937509726,0.5331766915602724,0.46387755102040756,0.4667346938775518,0.3058683881715946,0.28427738442315775,thumb
595.0,0.5779222863813173,0.5448215187535825,0.49183673469387706,0.48428571428571504,0.3339941690962093,0.2968304872969603,thumb
695.0,0.5944698638216122,0.5564397147804275,0.5057142857142851,0.4989795918367355,0.35339441899208607,0.3096251561849236,thumb
795.0,0.6021480361113473,0.5405428650174596,0.5159183673469382,0.4820408163265313,0.3625822573927524,0.2921865889212836,thumb
895.0,0.5957226404878673,0.5398798206465569,0.504897959183673,0.4763265306122456,0.3548854643898368,0.2914702207413585,thumb
995.0,0.5913087018143023,0.5331493504677719,0.5061224489795912,0.464489795918368,0.34964598084131543,0.2842482299042071,thumb
1095.0,0.5731533736016651,0.5591129107617042,0.47959183673469324,0.48673469387755175,0.32850478967096985,0.31260724698042547,thumb
1195.0,0.5806902497724216,0.578422937428955,0.48734693877550955,0.5063265306122458,0.3372011661807573,0.3345730945439408,thumb
1295.0,0.591759319356257,0.5709363769478024,0.5040816326530606,0.4936734693877559,0.35017909204498066,0.3259683465222832,thumb
1395.0,0.6003990065756623,0.5606379123861188,0.509183673469387,0.48714285714285793,0.36047896709704214,0.3143148688046654,thumb
1495.0,0.6210724156162465,0.5794984115562806,0.5387755102040811,0.5016326530612253,0.38573094543939956,0.33581840899625237,thumb
1595.0,0.6136955603008932,0.5711260131956625,0.5324489795918361,0.48836734693877626,0.3766222407330273,0.32618492294877205,thumb
1695.0,0.5997292183646432,0.5752097927764761,0.518775510204081,0.48877551020408233,0.35967513536026585,0.33086630570595654,thumb
1795.0,0.5892413182322128,0.5758140752269679,0.5069387755102034,0.4869387755102047,0.34720533111203594,0.33156184922948834,thumb
1895.0,0.5969553460110686,0.5707101898363194,0.5181632653061218,0.48551020408163337,0.35635568513119464,0.3257101207830077,thumb
1995.0,0.5992602686960403,0.5773057819280559,0.5226530612244892,0.4965306122448987,0.3591128696376504,0.33328196584756403,thumb
2095.0,0.6104326921428908,0.5660681521274435,0.5457142857142852,0.4832653061224497,0.3726280716368172,0.3204331528529786,thumb
2195.0,0.6108214745754946,0.5516360883869268,0.5469387755102035,0.4679591836734701,0.37310287380258167,0.3043023740108293,thumb
2295.0,0.6002255580472317,0.5585129300603213,0.5344897959183668,0.47673469387755174,0.3602707205331106,0.3119366930445654,thumb
2395.0,0.5891741656061831,0.57635630379244,0.5295918367346933,0.49673469387755165,0.34712619741774203,0.3321865889212834,thumb
2495.0,0.5870141304413168,0.5567053675919665,0.5283673469387749,0.47591836734693954,0.34458558933777533,0.3099208663057066,thumb
2595.0,0.5912241727894999,0.5627215654151329,0.5359183673469382,0.48632653061224557,0.3495460224906284,0.3166555601832577,thumb
2695.0,0.6071831576403576,0.5369558014350075,0.5534693877551016,0.46122448979591923,0.3686713869221153,0.2883215326947113,thumb
2795.0,0.6111009721538903,0.5337856439645269,0.561224489795918,0.46224489795918444,0.3734443981674297,0.2849271137026247,thumb
2895.0,0.6064041123886491,0.5283231628761772,0.5561224489795914,0.4591836734693885,0.3677259475218653,0.2791253644314876,thumb
2995.0,0.6083310274023983,0.5460509089532591,0.5524489795918361,0.47448979591836815,0.3700666389004575,0.29817159516868047,thumb
