time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,label
495.0,0.5817758506144644,0.6528794389848942,0.49081632653061147,0.584285714285715,0.33846314035818353,0.42625156184923013,peace
595.0,0.5994652621988115,0.6465008496550865,0.5061224489795911,0.5732653061224496,0.35935860058308977,0.41796334860474876,peace
695.0,0.6061842887439699,0.6399350498071498,0.5148979591836728,0.5700000000000007,0.36745939192003263,0.4095168679716793,peace
795.0,0.6052078580429211,0.6221210243430241,0.5128571428571422,0.54061224489796,0.3662765514369006,0.3870345689296136,peace
895.0,0.5910057501846772,0.6083344506369318,0.5008163265306116,0.5220408163265314,0.349287796751353,0.3700708038317376,peace
995.0,0.5636570657738185,0.607166008819436,0.46816326530612185,0.523877551020409,0.31770928779675073,0.3686505622657235,peace
1095.0,0.5835235999969799,0.6100095246455323,0.4869387755102035,0.5285714285714294,0.3404997917534354,0.3721116201582682,peace
1195.0,0.5781276417704756,0.5909846082290829,0.4769387755102034,0.5048979591836743,0.3342315701790914,0.3492628071636827,peace
1295.0,0.5695669383775661,0.5834557892926788,0.4669387755102035,0.49693877551020493,0.32440649729279414,0.34042065805914284,peace
1395.0,0.5597829352620338,0.5640854720918397,0.4548979591836729,0.48285714285714365,0.3133569346105783,0.3181924198250736,peace
1495.0,0.5833915403021593,0.5654424060287758,0.47979591836734625,0.48653061224489874,0.340345689296126,0.3197251145356109,peace
1595.0,0.568699752575784,0.5686155249026802,0.4679591836734687,0.4955102040816335,0.32341940857975787,0.3233236151603506,peace
1695.0,0.5656265208594283,0.5606824841030875,0.4693877551020402,0.4826530612244906,0.31993336109954135,0.31436484798000897,peace
1795.0,0.5618734652218854,0.5817615324452713,0.4677551020408157,0.5104081632653069,0.3157017909204493,0.3384464806330704,peace
1895.0,0.5567128489340466,0.5845540666978223,0.4604081632653055,0.5128571428571437,0.30992919616826264,0.34170345689296205,peace
1995.0,0.5790454452416867,0.5817364748011937,0.4893877551020402,0.5102040816326538,0.3352936276551431,0.3384173261141199,peace
2095.0,0.579106580420979,0.5655970665140633,0.49204081632653013,0.49183673469387834,0.3353644314868798,0.3199000416493137,peace
2195.0,0.5702319833063606,0.5724698966675785,0.48979591836734626,0.5000000000000007,0.3251645147855055,0.32772178259058804,peace
2295.0,0.5600953390611133,0.5894250652445369,0.4797959183673464,0.5146938775510211,0.31370678883798353,0.34742190753852653,peace
2395.0,0.5690731337624176,0.5965051625897737,0.4944897959183667,0.5151020408163274,0.3238442315701785,0.35581840899625233,peace
2495.0,0.5622736019933193,0.608163265306123,0.48816326530612186,0.5236734693877558,0.31615160349854166,0.36986255726780576,peace
2595.0,0.5793941887775287,0.5958484722778677,0.5018367346938769,0.5065306122448987,0.3356976259891706,0.3550354019158689,peace
2695.0,0.576352690624416,0.6132746442292212,0.4940816326530607,0.5291836734693884,0.3321824239900037,0.37610578925447785,peace
2795.0,0.5803207546340715,0.6022275739387583,0.4961224489795913,0.5100000000000007,0.33677217825905825,0.3626780508121625,peace
2895.0,0.5676992005813387,0.6171774096795369,0.48040816326530544,0.5253061224489803,0.322282382340691,0.3809079550187429,peace
2995.0,0.5394553533896087,0.6125543435674974,0.4497959183673464,0.5197959183673475,0.2910120783007076,0.3752228238234076,peace
3095.0,0.5334148903350497,0.611867230455369,0.44326530612244835,0.5230612244897965,0.28453144523115315,0.37438150770512363,peace
3195.0,0.5452379891444928,0.6221712327798457,0.45306122448979536,0.534693877551021,0.2972844648063301,0.3870970428987928,peace
3295.0,0.5519304654125932,0.6193297555469056,0.4557142857142852,0.5316326530612251,0.3046272386505617,0.3835693461057898,peace
3395.0,0.5578413801560531,0.6188352779276814,0.4599999999999995,0.5338775510204088,0.31118700541441013,0.3829571012078308,peace
3495.0,0.5442516996174129,0.6059265814223175,0.4395918367346934,0.5240816326530617,0.2962099125364427,0.36714702207413635,peace
3595.0,0.5352738714443865,0.6293594318516582,0.4353061224489789,0.5518367346938782,0.2865181174510617,0.39609329446064206,peace
3695.0,0.5489378635229697,0.6173191088346816,0.4514285714285709,0.5342857142857149,0.30133277800916247,0.3810828821324454,peace
3795.0,0.5534338679831013,0.6120509897011602,0.4640816326530606,0.5348979591836741,0.30628904623073683,0.3746064139941697,peace
3895.0,0.566229997288414,0.6024004460291292,0.4779591836734689,0.5255102040816333,0.3206164098292374,0.3628862973760939,peace
3995.0,0.5692670488689349,0.6142484224899937,0.4820408163265302,0.540816326530613,0.32406497292794634,0.37730112453144576,peace
4095.0,0.579994111618991,0.6245998302420195,0.49306122448979545,0.5483673469387762,0.3363931695127026,0.39012494793835956,peace
4195.0,0.5858955845413121,0.6218029434299448,0.49959183673469326,0.5448979591836742,0.34327363598500577,0.38663890045814314,peace
4295.0,0.6038264767250345,0.6013209116745902,0.5224489795918362,0.5197959183673476,0.36460641399416865,0.3615868388171603,peace
4395.0,0.5898912429145773,0.6000208242950177,0.50204081632653,0.5216326530612252,0.3479716784673048,0.36002498958767254,peace
4495.0,0.6085569195768358,0.594725532473113,0.5291836734693871,0.5116326530612252,0.3703415243648474,0.35369845897542773,peace
4595.0,0.611867230455368,0.5950790846892282,0.5304081632653056,0.5114285714285722,0.37438150770512235,0.35411911703456966,peace
4695.0,0.5992011897567575,0.6022379476635445,0.5204081632653055,0.5212244897959192,0.3590420658059137,0.3626905456059983,peace
4795.0,0.589997141014822,0.623552050366983,0.508979591836734,0.5463265306122456,0.34809662640566386,0.38881715951686857,peace
4895.0,0.5931652927780202,0.6351727309696402,0.511836734693877,0.5622448979591844,0.3518450645564344,0.403444398167431,peace
4995.0,0.6144179124141615,0.6127922723182074,0.5375510204081625,0.5365306122448987,0.37750937109537636,0.37551436901291213,peace
5095.0,0.6107941996715036,0.613026711710948,0.5310204081632647,0.5387755102040823,0.3730695543523527,0.3758017492711378,peace
5195.0,0.5897994491808721,0.6163434245555965,0.505306122448979,0.5422448979591844,0.3478633902540601,0.3798792169929203,peace
5295.0,0.5548431268928401,0.619796959942141,0.46510204081632595,0.5514285714285723,0.3078508954602243,0.38414827155352,peace
5395.0,0.5609312777655354,0.6047397132510876,0.4738775510204076,0.5324489795918375,0.31464389837567625,0.36571012078300763,peace
5495.0,0.5435088921704847,0.6143297834894,0.45714285714285646,0.547346938775511,0.29540191586838754,0.37740108288213314,peace
5595.0,0.5291345200181943,0.6112747415545986,0.4448979591836729,0.5455102040816334,0.27998334027488486,0.3736568096626413,peace
5695.0,0.5380715871544943,0.6153661932974506,0.4522448979591831,0.5530612244897967,0.2895210329029566,0.37867555185339535,peace
5795.0,0.5568998498223845,0.5848354353696211,0.471836734693877,0.5200000000000008,0.3101374427321944,0.34203248646397433,peace
5895.0,0.5561477245707195,0.5761069420368564,0.4781632653061218,0.5087755102040825,0.3093002915451889,0.33189920866305783,peace
5995.0,0.5573670775548405,0.5800479665354266,0.4769387755102034,0.5079591836734701,0.31065805914202355,0.3364556434818834,peace
6095.0,0.5547417798541057,0.5815968481639606,0.4795918367346932,0.5059183673469395,0.3077384423157011,0.33825489379425305,peace
6195.0,0.5602960780935645,0.5725608315913285,0.48836734693877487,0.49612244897959257,0.31393169512702973,0.3278259058725537,peace
6295.0,0.5896935155788141,0.5713411011770564,0.5208163265306116,0.49510204081632736,0.3477384423157011,0.3264306538942114,peace
6395.0,0.5998229643026257,0.5707320828293077,0.5340816326530606,0.4969387755102048,0.359787588504789,0.32573511037067965,peace
6495.0,0.6013728567089959,0.5830630460065988,0.5342857142857137,0.5071428571428578,0.3616493127863385,0.3399625156184931,peace
6595.0,0.6033158411354128,0.584803387543597,0.535102040816326,0.5083673469387762,0.3639900041649307,0.3419950020824664,peace
6695.0,0.6031432314143954,0.5770279595817774,0.5330612244897953,0.5000000000000007,0.36378175760099896,0.33296126613910937,peace
6795.0,0.5817328950496438,0.6038713092214202,0.5087755102040811,0.5275510204081638,0.3384131611828398,0.36466055810079206,peace
6895.0,0.575090308537503,0.5891883036371801,0.4959183673469383,0.5108163265306128,0.33072886297376036,0.3471428571428579,peace
6995.0,0.5622810092481328,0.6037333524409983,0.4820408163265302,0.5295918367346946,0.3161599333610989,0.36449396084964675,peace
7095.0,0.5549144340837768,0.5903288320468996,0.47265306122448936,0.5163265306122455,0.30793002915451834,0.3484881299458566,peace
7195.0,0.5594405785540981,0.6065586281880797,0.4789795918367342,0.5355102040816333,0.31297376093294405,0.36791336942940517,peace
7295.0,0.5567427732970512,0.6183235655006838,0.47877551020408105,0.544489795918368,0.30996251561849175,0.3823240316534784,peace
7395.0,0.5427612313615022,0.6246265023104516,0.46102040816326467,0.5508163265306127,0.2945897542690541,0.3901582673885886,peace
