ch1,ch2,timestamp_ms,label
504,482,0,rock
531,518,10,rock
501,483,20,rock
541,493,30,rock
523,500,40,rock
534,497,50,rock
546,502,60,rock
506,489,70,rock
520,488,80,rock
538,503,90,rock
514,483,100,rock
514,529,110,rock
500,492,120,rock
536,505,130,rock
537,490,140,rock
521,510,150,rock
529,489,160,rock
534,506,170,rock
511,506,180,rock
519,501,190,rock
546,516,200,rock
508,509,210,rock
538,510,220,rock
528,497,230,rock
529,494,240,rock
513,526,250,rock
515,525,260,rock
546,496,270,rock
514,523,280,rock
535,513,290,rock
503,510,300,rock
505,491,310,rock
516,529,320,rock
547,482,330,rock
529,502,340,rock
529,497,350,rock
510,488,360,rock
508,487,370,rock
535,509,380,rock
544,500,390,rock
510,501,400,rock
507,519,410,rock
543,497,420,rock
531,488,430,rock
517,517,440,rock
545,485,450,rock
503,492,460,rock
548,491,470,rock
508,485,480,rock
529,482,490,rock
504,495,500,rock
516,510,510,rock
545,486,520,rock
535,486,530,rock
517,483,540,rock
535,513,550,rock
546,525,560,rock
530,501,570,rock
522,495,580,rock
523,518,590,rock
527,499,600,rock
510,526,610,rock
504,488,620,rock
533,511,630,rock
506,485,640,rock
525,494,650,rock
533,507,660,rock
501,519,670,rock
503,512,680,rock
540,485,690,rock
532,510,700,rock
510,486,710,rock
537,480,720,rock
538,519,730,rock
514,484,740,rock
537,521,750,rock
525,498,760,rock
540,508,770,rock
513,490,780,rock
511,512,790,rock
500,515,800,rock
504,517,810,rock
548,515,820,rock
526,515,830,rock
543,528,840,rock
517,517,850,rock
506,484,860,rock
514,523,870,rock
518,516,880,rock
535,481,890,rock
532,496,900,rock
533,500,910,rock
535,521,920,rock
525,523,930,rock
548,515,940,rock
530,482,950,rock
503,510,960,rock
537,483,970,rock
547,529,980,rock
539,521,990,rock
543,499,1000,rock
503,520,1010,rock
517,510,1020,rock
516,480,1030,rock
528,501,1040,rock
502,516,1050,rock
521,492,1060,rock
510,529,1070,rock
539,485,1080,rock
513,508,1090,rock
520,498,1100,rock
505,525,1110,rock
534,512,1120,rock
516,497,1130,rock
506,521,1140,rock
500,497,1150,rock
544,487,1160,rock
539,503,1170,rock
524,515,1180,rock
506,487,1190,rock
544,497,1200,rock
545,490,1210,rock
549,505,1220,rock
511,515,1230,rock
501,523,1240,rock
515,504,1250,rock
536,525,1260,rock
513,502,1270,rock
531,528,1280,rock
536,520,1290,rock
538,486,1300,rock
521,481,1310,rock
520,494,1320,rock
526,500,1330,rock
540,490,1340,rock
502,481,1350,rock
532,485,1360,rock
548,529,1370,rock
535,481,1380,rock
509,512,1390,rock
511,509,1400,rock
546,527,1410,rock
514,525,1420,rock
511,492,1430,rock
507,527,1440,rock
502,486,1450,rock
533,486,1460,rock
530,484,1470,rock
545,493,1480,rock
514,482,1490,rock
540,496,1500,rock
500,512,1510,rock
509,485,1520,rock
535,506,1530,rock
517,488,1540,rock
534,499,1550,rock
513,484,1560,rock
544,495,1570,rock
521,481,1580,rock
527,485,1590,rock
536,500,1600,rock
532,481,1610,rock
518,508,1620,rock
532,515,1630,rock
533,488,1640,rock
521,492,1650,rock
543,529,1660,rock
528,529,1670,rock
545,516,1680,rock
539,524,1690,rock
529,493,1700,rock
532,484,1710,rock
516,513,1720,rock
511,520,1730,rock
506,493,1740,rock
501,494,1750,rock
506,498,1760,rock
545,505,1770,rock
540,525,1780,rock
505,499,1790,rock
531,508,1800,rock
532,506,1810,rock
511,505,1820,rock
512,522,1830,rock
524,524,1840,rock
508,506,1850,rock
522,520,1860,rock
548,514,1870,rock
505,511,1880,rock
525,483,1890,rock
530,514,1900,rock
538,528,1910,rock
516,487,1920,rock
536,519,1930,rock
535,516,1940,rock
540,486,1950,rock
532,499,1960,rock
540,508,1970,rock
530,527,1980,rock
510,520,1990,rock
546,520,2000,rock
521,519,2010,rock
510,498,2020,rock
520,506,2030,rock
538,490,2040,rock
531,505,2050,rock
531,515,2060,rock
540,485,2070,rock
521,510,2080,rock
539,524,2090,rock
536,513,2100,rock
516,515,2110,rock
514,517,2120,rock
519,498,2130,rock
542,502,2140,rock
503,510,2150,rock
531,514,2160,rock
521,522,2170,rock
517,513,2180,rock
504,484,2190,rock
538,485,2200,rock
520,505,2210,rock
505,503,2220,rock
548,517,2230,rock
513,512,2240,rock
531,496,2250,rock
514,520,2260,rock
504,503,2270,rock
524,519,2280,rock
543,498,2290,rock
548,514,2300,rock
527,521,2310,rock
518,480,2320,rock
527,514,2330,rock
517,505,2340,rock
533,487,2350,rock
508,523,2360,rock
540,515,2370,rock
521,511,2380,rock
525,494,2390,rock
515,529,2400,rock
510,492,2410,rock
504,502,2420,rock
548,495,2430,rock
532,527,2440,rock
544,523,2450,rock
539,526,2460,rock
507,511,2470,rock
537,523,2480,rock
519,503,2490,rock
548,529,2500,rock
500,485,2510,rock
504,508,2520,rock
526,514,2530,rock
507,520,2540,rock
503,498,2550,rock
535,484,2560,rock
530,502,2570,rock
523,497,2580,rock
502,514,2590,rock
547,525,2600,rock
549,487,2610,rock
518,529,2620,rock
516,492,2630,rock
502,484,2640,rock
512,527,2650,rock
529,527,2660,rock
536,480,2670,rock
537,520,2680,rock
517,520,2690,rock
523,514,2700,rock
539,495,2710,rock
520,486,2720,rock
528,512,2730,rock
528,500,2740,rock
500,513,2750,rock
507,499,2760,rock
529,485,2770,rock
528,492,2780,rock
527,528,2790,rock
545,507,2800,rock
517,512,2810,rock
526,503,2820,rock
535,482,2830,rock
543,504,2840,rock
539,491,2850,rock
529,507,2860,rock
523,513,2870,rock
527,486,2880,rock
521,520,2890,rock
546,524,2900,rock
547,517,2910,rock
544,514,2920,rock
502,510,2930,rock
528,492,2940,rock
535,506,2950,rock
503,502,2960,rock
516,482,2970,rock
528,511,2980,rock
502,510,2990,rock
518,504,3000,rock
541,506,3010,rock
518,506,3020,rock
538,511,3030,rock
537,528,3040,rock
542,494,3050,rock
513,482,3060,rock
519,490,3070,rock
527,511,3080,rock
549,483,3090,rock
527,525,3100,rock
538,527,3110,rock
514,495,3120,rock
544,504,3130,rock
503,495,3140,rock
545,495,3150,rock
543,513,3160,rock
512,525,3170,rock
503,480,3180,rock
546,522,3190,rock
523,504,3200,rock
520,503,3210,rock
540,481,3220,rock
531,514,3230,rock
548,491,3240,rock
501,513,3250,rock
539,483,3260,rock
522,499,3270,rock
514,529,3280,rock
515,506,3290,rock
516,510,3300,rock
538,503,3310,rock
545,527,3320,rock
507,504,3330,rock
517,488,3340,rock
502,520,3350,rock
529,529,3360,rock
534,529,3370,rock
510,509,3380,rock
528,487,3390,rock
526,499,3400,rock
524,516,3410,rock
520,501,3420,rock
540,487,3430,rock
529,517,3440,rock
515,516,3450,rock
536,507,3460,rock
539,520,3470,rock
521,518,3480,rock
518,515,3490,rock
510,512,3500,rock
507,505,3510,rock
506,519,3520,rock
540,481,3530,rock
529,518,3540,rock
527,514,3550,rock
515,487,3560,rock
512,492,3570,rock
516,490,3580,rock
532,525,3590,rock
501,482,3600,rock
549,509,3610,rock
502,488,3620,rock
548,524,3630,rock
514,483,3640,rock
524,482,3650,rock
518,487,3660,rock
529,488,3670,rock
511,487,3680,rock
537,484,3690,rock
543,504,3700,rock
530,528,3710,rock
502,509,3720,rock
