time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,WL_ch1,WL_ch2,SSC_ch1,SSC_ch2,label
495.0,0.5671817407413637,0.5867905918359827,0.4924489795918362,0.4885714285714293,0.32169512703040354,0.34432319866722283,30.142857142857153,36.428571428571445,3873.0,3813.0,four
595.0,0.5753473499500483,0.5903923260924655,0.4973469387755097,0.4987755102040825,0.33102457309454336,0.3485630987088721,30.428571428571434,34.04081632653063,3873.0,3813.0,four
695.0,0.5872198526548095,0.5800443763632267,0.5083673469387748,0.48653061224489874,0.34482715535193614,0.3364514785506046,32.163265306122454,32.79591836734696,3873.0,3813.0,four
795.0,0.6051562421951219,0.5609238526869046,0.5334693877551016,0.4702040816326537,0.36621407746772106,0.3146355685131203,30.51020408163265,33.55102040816328,3873.0,3813.0,four
895.0,0.6233917250136489,0.5530198041572184,0.5548979591836729,0.4689795918367354,0.3886172428154928,0.3058309037900882,31.51020408163265,32.18367346938776,3873.0,3813.0,four
995.0,0.6303083608342892,0.548592534822347,0.5642857142857137,0.46551020408163324,0.39728862973760853,0.30095376926280804,31.653061224489797,32.38775510204083,3873.0,3813.0,four
1095.0,0.6078036191760854,0.5290754826163341,0.5295918367346932,0.4430612244897966,0.36942523948354783,0.27992086630570684,32.979591836734684,32.06122448979593,3873.0,3813.0,four
1195.0,0.6117515018711835,0.5449361753777404,0.5328571428571423,0.463877551020409,0.3742399000416487,0.2969554352353195,34.57142857142857,31.448979591836746,3873.0,3813.0,four
1295.0,0.6144145230738753,0.5352232929763433,0.5353061224489789,0.46040816326530676,0.37750520616409766,0.2864639733444406,34.24489795918367,29.10204081632654,3873.0,3813.0,four
1395.0,0.6175855501090163,0.5394939551222934,0.5357142857142851,0.4673469387755109,0.3814119117034563,0.29105372761349513,33.10204081632652,30.224489795918377,3873.0,3813.0,four
1495.0,0.6225459944469953,0.5486532677049012,0.5440816326530606,0.4753061224489803,0.38756351520199833,0.301020408163266,33.20408163265305,30.836734693877556,3873.0,3813.0,four
1595.0,0.603774742784914,0.5330087169814172,0.5214285714285708,0.45632653061224554,0.36454394002498913,0.28409829237817646,34.06122448979592,31.673469387755105,3873.0,3813.0,four
1695.0,0.5959078836092074,0.5493587947608484,0.515306122448979,0.4769387755102048,0.3551062057476047,0.30179508538109195,34.714285714285715,30.795918367346943,3873.0,3813.0,four
1795.0,0.590445232581355,0.5760418733911993,0.5051020408163259,0.5034693877551026,0.3486255726780503,0.3318242399000424,38.020408163265316,29.877551020408163,3873.0,3813.0,four
1895.0,0.5880349390521128,0.5518436782560387,0.5014285714285709,0.4697959183673477,0.34578508954602205,0.3045314452311544,36.40816326530612,31.102040816326536,3873.0,3813.0,four
1995.0,0.6008705332689702,0.5512131182288956,0.5140816326530606,0.4667346938775518,0.36104539775093664,0.3038359017076225,36.36734693877552,30.755102040816332,3873.0,3813.0,four
2095.0,0.6198742331900298,0.5394978151436516,0.5451020408163261,0.45000000000000073,0.38424406497292746,0.2910578925447737,34.91836734693878,30.265306122448987,3873.0,3813.0,four
2195.0,0.6242996909524153,0.5290479295742081,0.5459183673469381,0.43755102040816396,0.3897501041232813,0.2798917117867562,35.102040816326536,31.510204081632658,3873.0,3813.0,four
2295.0,0.6170221780292214,0.5504116062335097,0.5363265306122443,0.45897959183673537,0.38071636817992427,0.3029529362765521,35.08163265306123,32.95918367346938,3873.0,3813.0,four
2395.0,0.6180843967717466,0.5594629125515087,0.5434693877551013,0.47244897959183746,0.3820283215326939,0.3129987505206171,35.3265306122449,31.469387755102048,3873.0,3813.0,four
2495.0,0.6137532440360408,0.5678165726197223,0.538775510204081,0.48000000000000065,0.3766930445647639,0.32241566014160833,34.61224489795919,31.51020408163265,3873.0,3813.0,four
2595.0,0.6267898154243569,0.5870992656173775,0.5561224489795913,0.5010204081632661,0.39286547271969935,0.3446855476884639,32.71428571428571,32.530612244897966,3873.0,3813.0,four
2695.0,0.6364173725263244,0.5845006269661158,0.5704081632653055,0.5024489795918374,0.40502707205331034,0.3416409829237825,32.57142857142856,31.183673469387763,3873.0,3813.0,four
2795.0,0.6311304917574403,0.5613766027624535,0.5657142857142852,0.4767346938775517,0.39832569762598835,0.31514369012911353,30.693877551020396,31.89795918367348,3873.0,3813.0,four
2895.0,0.6204920727359826,0.5664395915824746,0.5540816326530605,0.48714285714285777,0.3850104123281959,0.32085381091212056,31.26530612244896,31.857142857142865,3873.0,3813.0,four
2995.0,0.6148177233833252,0.5717673922617585,0.5461224489795912,0.4932653061224497,0.37800083298625503,0.32691795085381165,32.79591836734692,32.38775510204083,3873.0,3813.0,four
3095.0,0.604708720295564,0.5885128335632441,0.5310204081632647,0.5159183673469393,0.3656726364014986,0.3463473552686387,33.02040816326529,33.163265306122454,3873.0,3813.0,four
3195.0,0.60935713525325,0.5915551758127228,0.5434693877551013,0.5155102040816333,0.3713161182840476,0.34993752603082134,32.69387755102039,33.3265306122449,3873.0,3813.0,four
3295.0,0.607690543575719,0.5862011771354348,0.5428571428571423,0.5126530612244905,0.36928779675135287,0.3436318200749695,31.53061224489796,32.46938775510206,3873.0,3813.0,four
3395.0,0.5937021972690224,0.596672712378928,0.5218367346938769,0.5216326530612252,0.35248229904206524,0.356018325697627,32.408163265306115,33.24489795918368,3873.0,3813.0,four
3495.0,0.5993888321406727,0.5909705131718233,0.52204081632653,0.5122448979591845,0.3592669720949596,0.34924614743856813,34.836734693877546,32.306122448979615,3873.0,3813.0,four
3595.0,0.5828379920251748,0.5907167446302045,0.4995918367346932,0.5089795918367354,0.3397001249479377,0.3489462723865063,34.897959183673464,33.428571428571445,3873.0,3813.0,four
