time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,WL_ch1,WL_ch2,SSC_ch1,SSC_ch2,label
495.0,0.5810415901173198,0.5478442094253777,0.4999999999999993,0.4620408163265314,0.3376093294460635,0.3001332778009171,36.10204081632653,34.38775510204083,3893.0,3870.0,rock
595.0,0.5704875633832958,0.5646131463204859,0.4893877551020401,0.4793877551020415,0.32545605997500987,0.3187880049979184,35.0408163265306,36.46938775510205,3893.0,3870.0,rock
695.0,0.5703597876606115,0.5698666700708539,0.48510204081632596,0.48571428571428654,0.32531028738025775,0.3247480216576435,35.63265306122448,36.26530612244899,3893.0,3870.0,rock
795.0,0.5749092244953361,0.5706700505011131,0.4869387755102035,0.48571428571428654,0.3305206164098287,0.325664306538943,34.79591836734694,36.693877551020414,3893.0,3870.0,rock
895.0,0.5810093330270659,0.5656559736710749,0.49612244897959124,0.47428571428571503,0.33757184506455595,0.31996668054977173,34.99999999999999,37.367346938775526,3893.0,3870.0,rock
995.0,0.5749780431495822,0.5790670231007947,0.49040816326530545,0.4853061224489805,0.3305997501041228,0.3353186172428163,32.85714285714286,37.653061224489804,3893.0,3870.0,rock
1095.0,0.5697424102119909,0.5653945263521647,0.4836734693877546,0.4687755102040824,0.32460641399416845,0.3196709704289887,34.69387755102041,37.55102040816327,3893.0,3870.0,rock
1195.0,0.5915586961258353,0.5786101200034699,0.5132653061224484,0.4802040816326538,0.34994169096209843,0.3347896709704298,33.24489795918367,36.53061224489796,3893.0,3870.0,rock
1295.0,0.5842903832670377,0.579286352377486,0.49979591836734627,0.48346938775510284,0.3413952519783418,0.335572678050813,32.51020408163265,35.38775510204082,3893.0,3870.0,rock
1395.0,0.582194501277523,0.5731715400535552,0.5012244897959177,0.4810204081632659,0.3389504373177838,0.32852561432736427,32.99999999999999,34.22448979591837,3893.0,3870.0,rock
1495.0,0.5752496153410451,0.5764683007684993,0.4967346938775503,0.48591836734693933,0.33091211995002034,0.332315701790921,32.38775510204081,34.22448979591837,3893.0,3870.0,rock
1595.0,0.591537573932905,0.5799977021023293,0.5181632653061219,0.49244897959183737,0.349916701374427,0.33639733444398223,31.73469387755101,32.285714285714285,3893.0,3870.0,rock
1695.0,0.5902935546260598,0.5868935011348336,0.5199999999999995,0.5018367346938784,0.34844648063306904,0.34444398167430296,30.693877551020403,30.591836734693878,3893.0,3870.0,rock
1795.0,0.5814392804222913,0.5751554848358632,0.511632653061224,0.4914285714285721,0.33807163681799196,0.3308038317367769,32.59183673469387,29.877551020408163,3893.0,3870.0,rock
1895.0,0.5778285912647149,0.5919739460930511,0.5102040816326524,0.5169387755102046,0.3338858808829649,0.3504331528529786,32.32653061224488,30.224489795918373,3893.0,3870.0,rock
