time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,label
495.0,0.6021584112063768,0.6124183427790699,0.5373469387755094,0.5353061224489803,0.36259475218658804,0.37505622657226234,fist
595.0,0.5852696883317691,0.6193499299212537,0.5216326530612239,0.543877551020409,0.3425406080799661,0.38359433569346185,fist
695.0,0.5712900706789059,0.6112781483039615,0.5036734693877544,0.5404081632653068,0.32637234485630934,0.37366097459391995,fist
795.0,0.5678789166480332,0.6033952250261353,0.502244897959183,0.5320408163265313,0.3224864639733439,0.3640857975843405,fist
895.0,0.5640928555544996,0.6118706339058954,0.4926530612244892,0.5404081632653068,0.3182007496876296,0.37438567263640216,fist
995.0,0.5583749551934208,0.5979905264474935,0.4846938775510198,0.5191836734693885,0.3117825905872547,0.3575926697209504,fist
1095.0,0.5558668201100794,0.5960441578167447,0.4828571428571422,0.5167346938775518,0.30898792169929135,0.3552686380674725,fist
1195.0,0.5532607517183191,0.571290070678907,0.47999999999999937,0.48693877551020487,0.3060974593919195,0.3263723448563106,fist
1295.0,0.5634094757821192,0.5719312657665693,0.4928571428571422,0.48408163265306187,0.31743023740108234,0.32710537276135004,fist
1395.0,0.5776195243140627,0.5620216972427272,0.5069387755102035,0.4763265306122456,0.33364431486880414,0.31586838817159574,fist
1495.0,0.5820227835887607,0.5565669446242716,0.5138775510204076,0.4687755102040823,0.33875052061640937,0.30976676384839696,fist
1595.0,0.5912664388124629,0.5563049691121702,0.5175510204081627,0.47081632653061284,0.34959600166597193,0.30947521865889266,fist
1695.0,0.5998472664134926,0.547403092585889,0.5269387755102035,0.46163265306122514,0.3598167430237396,0.2996501457725954,fist
1795.0,0.619682712273019,0.5509372575205658,0.5489795918367341,0.46285714285714347,0.38400666389004523,0.30353186172428215,fist
1895.0,0.6183067256605609,0.5480380363589075,0.5508163265306117,0.4651020408163272,0.3823032069970841,0.30034568929612715,fist
1995.0,0.6204551539669334,0.5428494705610974,0.5497959183673464,0.461224489795919,0.3849645980841311,0.2946855476884638,fist
2095.0,0.6061396273247694,0.5411204381771941,0.5338775510204077,0.4563265306122457,0.36740524781341044,0.2928113286130785,fist
2195.0,0.6097568492798154,0.555851834551419,0.5367346938775505,0.47795918367347,0.37180341524364763,0.30897126197417807,fist
2295.0,0.595796045595041,0.5474373298872696,0.5222448979591832,0.47367346938775584,0.35497292794668817,0.29968763015410316,fist
2395.0,0.6013139853309596,0.5505818360462782,0.5275510204081628,0.47061224489795983,0.36157850895460153,0.30314035818409074,fist
2495.0,0.6000242949405881,0.5495596662227492,0.5251020408163258,0.4751020408163273,0.36002915451894985,0.3020158267388595,fist
2595.0,0.617379827088203,0.5452303503509082,0.5453061224489789,0.4706122448979599,0.38115785089545945,0.2972761349437741,fist
2695.0,0.6251597047100597,0.5468359635320988,0.5557142857142852,0.4736734693877557,0.390824656393169,0.29902957101207894,fist
2795.0,0.6042677595220796,0.5521379446034187,0.531836734693877,0.4812244897959191,0.3651395251978337,0.30485630987088785,fist
2895.0,0.6017501892776683,0.5618660525942935,0.5251020408163259,0.4857142857142863,0.36210329029570965,0.3156934610578933,fist
2995.0,0.5999132243233462,0.5856893971815149,0.5287755102040811,0.507346938775511,0.35989587671803347,0.3430320699708463,fist
3095.0,0.598905707642889,0.5892059756988647,0.5193877551020403,0.5171428571428578,0.3586880466472296,0.34716368179925106,fist
3195.0,0.5882049015839602,0.5942841724581934,0.5042857142857137,0.5202040816326537,0.3459850062473963,0.3531736776343197,fist
3295.0,0.6023900751027168,0.598390872940082,0.5142857142857136,0.5234693877551027,0.36287380258225677,0.3580716368179933,fist
3395.0,0.5963620098680222,0.606015932370908,0.5087755102040811,0.5367346938775518,0.355647646813827,0.36725531028738095,fist
3495.0,0.5881836589533278,0.6136718065986722,0.5038775510204075,0.5465306122448986,0.3459600166597246,0.3765930862140781,fist
3595.0,0.5825199104443893,0.6162961203472073,0.4973469387755096,0.5487755102040824,0.33932944606413934,0.37982090795501944,fist
3695.0,0.5806938359514727,0.6267432996704473,0.49204081632652996,0.5548979591836742,0.33720533111203593,0.3928071636818,fist
3795.0,0.6139601822372203,0.6256891244591624,0.5259183673469381,0.5518367346938782,0.37694710537276066,0.3914868804664732,fist
3895.0,0.621702463015696,0.6252562989688715,0.5412244897959178,0.551020408163266,0.38651395251978277,0.39094543940025084,fist
3995.0,0.6151698837225642,0.6054589923522833,0.5338775510204076,0.5297959183673476,0.3784339858392331,0.3665805914202423,fist
4095.0,0.6301167064309976,0.5984395924869058,0.5602040816326525,0.5238775510204089,0.397047063723448,0.35812994585589386,fist
4195.0,0.6295645480805887,0.6011165509880099,0.5653061224489789,0.5281632653061232,0.39635152019991593,0.3613411078717207,fist
4295.0,0.619232236805149,0.600440626767033,0.5538775510204076,0.5255102040816333,0.38344856309870823,0.3605289462723874,fist
4395.0,0.6251130676567784,0.6103712828056406,0.5610204081632646,0.5359183673469394,0.3907663473552681,0.3725531028738033,fist
4495.0,0.6336364969988936,0.6022759831257288,0.5695918367346933,0.5189795918367354,0.4014952103290289,0.36273635985006325,fist
4595.0,0.6108078372757401,0.6013209116745903,0.5448979591836729,0.5189795918367355,0.373086214077467,0.3615868388171604,fist
4695.0,0.6105009174951256,0.5817830095669194,0.5485714285714279,0.49775510204081713,0.37271137026239015,0.3384714702207422,fist
4795.0,0.5809699052623044,0.5592283610923746,0.5167346938775503,0.47346938775510283,0.33752603082049093,0.3127363598500634,fist
4895.0,0.5936004683581245,0.5468435798970639,0.525306122448979,0.4618367346938782,0.35236151603498483,0.29903790087463644,fist
4995.0,0.6070939784818086,0.5545465407783315,0.5371428571428565,0.4755102040816333,0.36856309870887066,0.3075218658892137,fist
5095.0,0.5990586812854728,0.5520134664468729,0.5230612244897954,0.464285714285715,0.3588713036234897,0.3047188671386929,fist
5195.0,0.5881624155554764,0.5490023513983344,0.5079591836734688,0.4618367346938784,0.345935027072053,0.30140358184090027,fist
5295.0,0.6051493597494456,0.550725544688712,0.5240816326530607,0.4579591836734702,0.366205747605164,0.3032986255726786,fist
5395.0,0.5976770247431901,0.5435855171856232,0.5155102040816321,0.4530612244897968,0.35721782590587187,0.2954852144939615,fist
5495.0,0.5812100147245911,0.5610760471589784,0.4924489795918362,0.47571428571428664,0.3378050812161594,0.3148063306955442,fist
5595.0,0.6058406546214683,0.5543850411439979,0.5169387755102034,0.467142857142858,0.3670428987921692,0.30734277384423225,fist
5695.0,0.5975271825288709,0.5640707048765776,0.5026530612244893,0.4779591836734701,0.3570387338608907,0.3181757600999591,fist
5795.0,0.5933267661207029,0.5812745048418829,0.49795918367346886,0.5030612244897966,0.3520366513952513,0.3378800499791762,fist
5895.0,0.579307921263367,0.584682302125687,0.48428571428571376,0.5026530612244906,0.3355976676384834,0.34185339441899304,fist
5995.0,0.5881624155554763,0.5856325051347374,0.4969387755102035,0.5077551020408171,0.34593502707205287,0.34296543107038824,fist
6095.0,0.5835878344486382,0.5976596031600933,0.49469387755101984,0.5226530612244905,0.3405747605164511,0.3571970012494802,fist
6195.0,0.5813891362762905,0.5983351886004493,0.4965306122448973,0.5218367346938784,0.33801332778009113,0.35800499791753526,fist
6295.0,0.5712062249633671,0.5868189824106339,0.49204081632652996,0.5114285714285721,0.32627655143690076,0.3443565181174518,fist
6395.0,0.5702685017588572,0.582980893511172,0.49061224489795857,0.5044897959183681,0.3252061640982918,0.3398667221990844,fist
6495.0,0.5953869590334407,0.565026085505019,0.5126530612244893,0.4810204081632659,0.3544856309870881,0.319254477301125,fist
6595.0,0.5784409383855301,0.5625735178019954,0.5012244897959178,0.4769387755102048,0.3345939192003326,0.31648896293211204,fist
6695.0,0.5798289253511636,0.5578749768504757,0.5061224489795912,0.4769387755102046,0.3362015826738853,0.31122448979591877,fist
6795.0,0.5802382138739653,0.565188229068321,0.5032653061224484,0.4789795918367353,0.33667638483964957,0.3194377342773849,fist
6895.0,0.5908260194474703,0.5621143224056486,0.5140816326530605,0.4806122448979599,0.34907538525614257,0.31597251145356153,fist
6995.0,0.568190534180241,0.5584271659089991,0.4893877551020401,0.4704081632653068,0.3228404831320277,0.31184089962515676,fist
7095.0,0.5809448134733112,0.5435472060283035,0.5022448979591831,0.45510204081632716,0.3374968763015403,0.29544356518117504,fist
7195.0,0.5960546391576088,0.5427343731053937,0.5132653061224484,0.45469387755102103,0.3552811328613072,0.29456059975010473,fist
7295.0,0.5864249404190804,0.5424695562811603,0.49897959183673407,0.45040816326530675,0.343894210745522,0.29427321949187896,fist
7395.0,0.5833165742024433,0.5539716882689787,0.4967346938775503,0.4630612244897965,0.34025822573927456,0.30688463140358246,fist
7495.0,0.5658252975862669,0.575072202699251,0.4828571428571422,0.48959183673469453,0.3201582673885875,0.33070803831736845,fist
7595.0,0.5708889580432078,0.5820156275855943,0.4824489795918361,0.4995918367346946,0.3259142024156595,0.33874219075385326,fist
7695.0,0.5919282124940111,0.5978999761730268,0.505306122448979,0.5081632653061231,0.35037900874635514,0.357484381507706,fist
7795.0,0.601123479606542,0.5966622418955225,0.521632653061224,0.5095918367346945,0.36134943773427675,0.356005830903791,fist
7895.0,0.5859098016846283,0.6000867631284384,0.5069387755102034,0.5128571428571435,0.3432902957101204,0.36010412328196656,fist
7995.0,0.5897923875326835,0.6000832928441583,0.5134693877551015,0.5146938775510211,0.34785506039150316,0.36009995835068787,fist
8095.0,0.577496932637162,0.6025594445487609,0.50204081632653,0.5153061224489802,0.3335027072053307,0.36307788421491116,fist
8195.0,0.5733967562400736,0.6094118124753631,0.5010204081632647,0.5189795918367354,0.32878384006663836,0.37138275718450714,fist
8295.0,0.5741988243450316,0.6115370057249979,0.49959183673469326,0.527755102040817,0.3297042898792164,0.37397750937109614,fist
8395.0,0.5792432121962829,0.5978059286785158,0.5022448979591831,0.5140816326530618,0.33552269887546804,0.35737192836318277,fist
8495.0,0.582748660801526,0.5936180090692829,0.5071428571428566,0.5095918367346947,0.3395960016659719,0.3523823406913792,fist
8595.0,0.5768763637257168,0.5967634488730614,0.5028571428571422,0.5155102040816335,0.33278633902540555,0.356126613910871,fist
8695.0,0.5574044388545986,0.5949530901747959,0.4826530612244892,0.5195918367346946,0.31069970845480993,0.35396917950853884,fist
8795.0,0.5773887418948965,0.5887144947693415,0.4975510204081627,0.5071428571428578,0.3333777592669715,0.3465847563515209,fist
8895.0,0.5835628552242683,0.5858031646993406,0.5010204081632648,0.5089795918367355,0.34054560599750033,0.3431653477717627,fist
8995.0,0.5641740672662644,0.5883500390327357,0.471836734693877,0.5093877551020415,0.3182923781757594,0.3461557684298217,fist
9095.0,0.5839873567292856,0.6120475872535494,0.4930612244897954,0.5383673469387762,0.3410412328196578,0.37460224906289114,fist
9195.0,0.5778718370523938,0.6021065339434628,0.4828571428571422,0.5314285714285721,0.33393586005830833,0.3625322782174103,fist
9295.0,0.5747244599933243,0.6024246441631059,0.4834693877551014,0.5326530612244905,0.33030820491461826,0.36291545189504476,fist
9395.0,0.5902794430673954,0.6092170024725387,0.5024489795918361,0.5395918367346946,0.34842982090795455,0.37114535610162525,fist
9495.0,0.5960336762915629,0.6003816639777155,0.5079591836734688,0.5257142857142864,0.3552561432736356,0.36045814244065055,fist
9595.0,0.5820442510703816,0.6098388095180041,0.48857142857142805,0.5285714285714292,0.33877551020408136,0.3719033735943364,fist
9695.0,0.5883394204334642,0.6074266186486229,0.495306122448979,0.5226530612244905,0.34614327363598457,0.3689670970428996,fist
9795.0,0.5837483896543008,0.6143535117512421,0.4932653061224483,0.5361224489795926,0.34076218242398937,0.3774302374010836,fist
9895.0,0.5785273351804735,0.6078550102226096,0.49102040816326464,0.5195918367346946,0.3346938775510199,0.3694877134527288,fist
9995.0,0.6124013405568832,0.6056825174572513,0.5322448979591831,0.5202040816326537,0.37503540191586765,0.3668513119533536,fist
10095.0,0.5923010142333798,0.5795415327408348,0.508979591836734,0.49591836734693956,0.35082049146189037,0.335868388171596,fist
10195.0,0.5933197464543837,0.5837983311571657,0.5130612244897953,0.4993877551020415,0.35202832153269414,0.3408204914618917,fist
10295.0,0.5934952132044754,0.5896299462821468,0.5106122448979584,0.5069387755102048,0.35223656809662574,0.3476634735526873,fist
10395.0,0.583377261787783,0.6069910631718667,0.5006122448979586,0.524081632653062,0.3403290295710115,0.368438150770513,fist
10495.0,0.5723716707228473,0.6020131436047614,0.48999999999999944,0.5177551020408171,0.3276093294460635,0.36241982507288717,fist
10595.0,0.6030430951382483,0.5812565916381361,0.5287755102040811,0.5016326530612253,0.3636609745939184,0.3378592253227829,fist
10695.0,0.5898029799732608,0.5776555757383388,0.5136734693877544,0.5024489795918374,0.34786755518533874,0.3336859641815917,fist
10795.0,0.5614619163830445,0.5770748740377903,0.48265306122448914,0.4989795918367354,0.3152394835485209,0.33301541024573156,fist
10895.0,0.5485090161288843,0.5636792327063538,0.46959183673469324,0.4885714285714293,0.30086214077467666,0.3177342773844238,fist
10995.0,0.5236593123255383,0.5579160367295279,0.4481632653061219,0.4820408163265313,0.27421907538525564,0.31127030403998396,fist
11095.0,0.5488809561644336,0.5641223884387676,0.4712244897959177,0.4816326530612251,0.3012703040399828,0.3182340691378598,fist
11195.0,0.5553158351797041,0.568322461863034,0.47938775510204024,0.49224489795918447,0.3083756768013322,0.3229904206580598,fist
11295.0,0.5622032282051104,0.5778177793120685,0.48591836734693816,0.5010204081632659,0.31607246980424747,0.33387338608913025,fist
11395.0,0.5528578585360848,0.5548281136848701,0.4736734693877544,0.4777551020408171,0.30565181174510553,0.3078342357351111,fist
11495.0,0.5626438452755037,0.5628436753801651,0.48530612244897897,0.4881632653061231,0.316568096626405,0.31679300291545265,fist
11595.0,0.5504721384202919,0.5653650599203665,0.4716326530612238,0.4875510204081639,0.303019575177009,0.3196376509787595,fist
11695.0,0.5694133561650021,0.5699507128489725,0.4914285714285709,0.48959183673469453,0.3242315701790915,0.32484381507705185,fist
