time,rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,label
495.0,0.5528917580563245,0.6066341549216754,0.47428571428571364,0.5400000000000008,0.3056892961266133,0.3680049979175352,up
595.0,0.5396328984963061,0.6156402450189272,0.4587755102040811,0.5467346938775518,0.29120366513952467,0.3790129112869647,up
695.0,0.5356977645654615,0.6174068110619529,0.46408163265306057,0.547346938775511,0.2869720949604326,0.38119117034569006,up
795.0,0.5471024732183013,0.627517005880894,0.47204081632653,0.5604081632653068,0.29932111620158214,0.3937775926697219,up
895.0,0.560983250564201,0.6145670248814509,0.4848979591836729,0.544081632653062,0.31470220741357713,0.37769262807163784,up
995.0,0.5439263676066446,0.620028750794466,0.475306122448979,0.5487755102040824,0.2958558933777587,0.384435651811746,up
1095.0,0.5679559204112545,0.6242863480792835,0.5032653061224484,0.5557142857142864,0.32257392753019526,0.38973344439816837,up
1195.0,0.5679302536502566,0.615423720443998,0.5063265306122442,0.5389795918367355,0.3225447730112448,0.3787463556851322,up
1295.0,0.5790993883819275,0.6151224892664335,0.516122448979591,0.5481632653061232,0.33535610162432256,0.37837567680133366,up
1395.0,0.5835485809016981,0.6111180105542825,0.51938775510204,0.5434693877551028,0.3405289462723857,0.37346522282382416,up
1495.0,0.5703342290809023,0.6080571061982324,0.5097959183673464,0.5369387755102049,0.32528113286130705,0.3697334443981684,up
1595.0,0.586787042917567,0.5970460395517593,0.5271428571428565,0.5275510204081639,0.3443190337359426,0.3564639733444409,up
1695.0,0.584782021350514,0.6013936334664773,0.5189795918367339,0.5277551020408171,0.3419700124947931,0.3616743023740117,up
1795.0,0.5701187612382772,0.603543610379003,0.5063265306122442,0.5281632653061231,0.3250354019158677,0.36426488962932174,up
1895.0,0.5640337851469284,0.6085569195768367,0.5048979591836728,0.537346938775511,0.3181341107871713,0.37034152436484846,up
1995.0,0.5884880633875992,0.5936004683581257,0.5283673469387749,0.5191836734693884,0.346318200749687,0.3523615160349862,up
2095.0,0.579670877048024,0.5784769386182309,0.5163265306122444,0.49795918367347014,0.3360183256976254,0.3346355685131205,up
2195.0,0.5877444726930011,0.5900536122303832,0.518571428571428,0.5187755102040824,0.3454435651811739,0.34816326530612346,up
2295.0,0.5815968481639594,0.5955093648145608,0.5148979591836729,0.5230612244897965,0.33825489379425167,0.3546314035818417,up
2395.0,0.574256849136059,0.589979492651458,0.505306122448979,0.5116326530612253,0.32977092877967445,0.34807580174927183,up
